GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0001883	F	purine nucleoside binding	57	393	2612	28362	0.00049	0.02	// AT2G47000 // AT5G41750 // AT1G01560 // AT2G17290 // AT5G40000 // AT3G55630 // AT1G70740 // AT2G37710 // AT1G09970 // AT1G16030 // AT3G50930 // AT1G61360 // AT1G43910 // AT3G59350 // AT4G15530 // AT3G57760 // AT3G22910 // AT5G01550 // AT4G21390 // AT4G20450 // AT5G57480 // AT3G13080 // AT4G11170 // AT3G57550 // AT5G40010 // AT3G01840 // AT3G25610 // AT1G64210 // AT3G06620 // AT1G15520 // AT2G31880 // AT5G13630 // AT5G25930 // AT4G04540 // AT3G28580 // AT4G23210 // AT1G79680 // AT1G66880 // AT3G23670 // AT5G51070 // AT1G51800 // AT1G26270 // AT2G18193 // AT1G66090 // AT5G57710 // AT3G47570 // AT5G01540 // AT4G21380 // AT5G25440 // AT2G13790 // AT4G34220 // AT3G13100 // AT2G39660 // AT1G70520 // AT5G03140 // AT4G11890 // AT4G17660 
GO:0032550	F	purine ribonucleoside binding	57	393	2612	28362	0.00049	0.02	// AT2G47000 // AT5G41750 // AT1G01560 // AT2G17290 // AT5G40000 // AT3G55630 // AT1G70740 // AT2G37710 // AT1G09970 // AT1G16030 // AT3G50930 // AT1G61360 // AT1G43910 // AT3G59350 // AT4G15530 // AT3G57760 // AT3G22910 // AT5G01550 // AT4G21390 // AT4G20450 // AT5G57480 // AT3G13080 // AT4G11170 // AT3G57550 // AT5G40010 // AT3G01840 // AT3G25610 // AT1G64210 // AT3G06620 // AT1G15520 // AT2G31880 // AT5G13630 // AT5G25930 // AT4G04540 // AT3G28580 // AT4G23210 // AT1G79680 // AT1G66880 // AT3G23670 // AT5G51070 // AT1G51800 // AT1G26270 // AT2G18193 // AT1G66090 // AT5G57710 // AT3G47570 // AT5G01540 // AT4G21380 // AT5G25440 // AT2G13790 // AT4G34220 // AT3G13100 // AT2G39660 // AT1G70520 // AT5G03140 // AT4G11890 // AT4G17660 
GO:0097367	F	carbohydrate derivative binding	58	393	2696	28362	0.00062	0.02	// AT2G47000 // AT5G41750 // AT1G01560 // AT2G17290 // AT5G40000 // AT3G55630 // AT1G70740 // AT2G37710 // AT1G09970 // AT1G16030 // AT3G50930 // AT1G61360 // AT1G43910 // AT3G59350 // AT4G15530 // AT3G57760 // AT3G22910 // AT5G01550 // AT4G21390 // AT4G20450 // AT5G57480 // AT3G13080 // AT4G11170 // AT3G57550 // AT2G31880 // AT5G40010 // AT3G01840 // AT3G25610 // AT1G64210 // AT3G06620 // AT1G15520 // AT1G02930 // AT5G13630 // AT5G25930 // AT4G04540 // AT3G28580 // AT4G23210 // AT1G79680 // AT1G66880 // AT3G23670 // AT5G51070 // AT1G51800 // AT1G26270 // AT2G18193 // AT1G66090 // AT5G57710 // AT3G47570 // AT5G01540 // AT4G21380 // AT5G25440 // AT2G13790 // AT4G34220 // AT3G13100 // AT2G39660 // AT1G70520 // AT5G03140 // AT4G11890 // AT4G17660 
GO:0032553	F	ribonucleotide binding	57	393	2664	28362	0.00079	0.023	// AT2G47000 // AT5G41750 // AT1G01560 // AT2G17290 // AT5G40000 // AT3G55630 // AT1G70740 // AT2G37710 // AT1G09970 // AT1G16030 // AT3G50930 // AT1G61360 // AT1G43910 // AT3G59350 // AT4G15530 // AT3G57760 // AT3G22910 // AT5G01550 // AT4G21390 // AT4G20450 // AT5G57480 // AT3G13080 // AT4G11170 // AT3G57550 // AT5G40010 // AT3G01840 // AT3G25610 // AT1G64210 // AT3G06620 // AT1G15520 // AT2G31880 // AT5G13630 // AT5G25930 // AT4G04540 // AT3G28580 // AT4G23210 // AT1G79680 // AT1G66880 // AT3G23670 // AT5G51070 // AT1G51800 // AT1G26270 // AT2G18193 // AT1G66090 // AT5G57710 // AT3G47570 // AT5G01540 // AT4G21380 // AT5G25440 // AT2G13790 // AT4G34220 // AT3G13100 // AT2G39660 // AT1G70520 // AT5G03140 // AT4G11890 // AT4G17660 
GO:0035639	F	purine ribonucleoside triphosphate binding	54	393	2515	28362	0.001	0.028	// AT2G47000 // AT1G01560 // AT2G17290 // AT5G40000 // AT3G55630 // AT1G70740 // AT2G37710 // AT1G09970 // AT1G16030 // AT3G50930 // AT1G61360 // AT1G43910 // AT3G59350 // AT4G15530 // AT3G57760 // AT3G22910 // AT5G01550 // AT4G21390 // AT4G20450 // AT5G57480 // AT3G13080 // AT3G57550 // AT5G40010 // AT3G01840 // AT3G25610 // AT1G64210 // AT3G06620 // AT1G15520 // AT2G31880 // AT5G13630 // AT5G25930 // AT4G04540 // AT3G28580 // AT4G23210 // AT1G79680 // AT1G66880 // AT3G23670 // AT5G51070 // AT1G51800 // AT1G26270 // AT2G18193 // AT5G57710 // AT3G47570 // AT5G01540 // AT4G21380 // AT5G25440 // AT2G13790 // AT4G34220 // AT3G13100 // AT2G39660 // AT1G70520 // AT5G03140 // AT4G11890 // AT4G17660 
GO:0043167	F	ion binding	74	393	3821	28362	0.0019	0.049	// AT1G72200 // AT4G11280 // AT5G52750 // AT2G24850 // AT5G49730 // AT1G07160 // AT3G01190 // AT4G12720 // AT5G13490 // AT5G20910 // AT2G01280 // AT1G02610 // AT1G27730 // AT2G40140 // AT2G42360 // AT4G29190 // AT3G05950 // AT2G24500 // AT3G28210 // AT5G26690 // AT1G17140 // AT2G17290 // AT5G35735 // AT3G48360 // AT3G47480 // AT5G56860 // AT3G19010 // AT3G18930 // AT2G29090 // AT1G67980 // AT4G37370 // AT3G58070 // AT3G25610 // AT2G30210 // AT1G02930 // AT1G68520 // AT3G22910 // AT3G55630 // AT4G39830 // AT5G39580 // AT1G14740 // AT1G22280 // AT5G57220 // AT1G79680 // AT3G63170 // AT4G25240 // AT5G39670 // AT4G15530 // AT3G55980 // AT4G03510 // AT3G12920 // AT2G01530 // AT4G22710 // AT1G30040 // AT2G41100 // AT5G42380 // AT5G43450 // AT3G29000 // AT5G27420 // AT5G67400 // AT4G33920 // AT2G41940 // AT1G24140 // AT3G01830 // AT5G60800 // AT5G43420 // AT1G14540 // AT3G60966 // AT5G52760 // AT3G25600 // AT1G08050 // AT3G10300 // AT4G26200 // AT3G26210 
GO:0003824	F	catalytic activity	154	393	9101	28362	0.0019	0.049	// AT5G49730 // AT4G03210 // AT5G40000 // AT1G70740 // AT4G26200 // AT2G30770 // AT2G32680 // AT3G59350 // AT2G36790 // AT5G01550 // AT1G66160 // AT4G12720 // AT5G43580 // AT3G05660 // AT3G19010 // AT3G48090 // AT4G17660 // AT4G10120 // AT2G03760 // AT3G01840 // AT3G06620 // AT3G06430 // AT3G46280 // AT5G59490 // AT3G28580 // AT3G50760 // AT5G25440 // AT3G28340 // AT4G03510 // AT5G27420 // AT5G01540 // AT3G60140 // AT5G67400 // AT2G47590 // AT4G26850 // AT3G13790 // AT4G33920 // AT3G26350 // AT1G66880 // AT2G31865 // AT3G26210 // AT4G11280 // AT2G35930 // AT1G01560 // AT2G24850 // AT1G07160 // AT3G01190 // AT1G80820 // AT5G43190 // AT1G61360 // AT5G42830 // AT3G22910 // AT4G20450 // AT3G13080 // AT3G57550 // AT2G32660 // AT4G37370 // AT2G30210 // AT1G65610 // AT5G40720 // AT2G15480 // AT5G38900 // AT4G20830 // AT4G23210 // AT5G57220 // AT1G67980 // AT1G64500 // AT3G23670 // AT1G79680 // AT1G17190 // AT1G26270 // AT3G25780 // AT3G62760 // AT2G40095 // AT4G21380 // AT2G19450 // AT1G78240 // AT2G13790 // AT2G31880 // AT5G03760 // AT4G34710 // AT1G70520 // AT2G01180 // AT1G69930 // AT5G02410 // AT2G15490 // AT5G26030 // AT5G16370 // AT4G15530 // AT3G63170 // AT3G48760 // AT3G26060 // AT4G28350 // AT2G30140 // AT1G43910 // AT2G26560 // AT1G74710 // AT4G21390 // AT3G12920 // AT3G61390 // AT5G40010 // AT3G47570 // AT1G15520 // AT1G02930 // AT5G13630 // AT3G55630 // AT5G13320 // AT4G04540 // AT1G22280 // AT4G25240 // AT4G15390 // AT5G57710 // AT1G64210 // AT2G18193 // AT1G24140 // AT4G22470 // AT3G13100 // AT2G39660 // AT5G03140 // AT5G01100 // AT1G11860 // AT3G06500 // AT3G54150 // AT2G47000 // AT4G20860 // AT2G17290 // AT5G57480 // AT2G37710 // AT2G30550 // AT1G09970 // AT5G20910 // AT3G50930 // AT2G42360 // AT3G57760 // AT3G48360 // AT2G29090 // AT1G45201 // AT3G25610 // AT5G25930 // AT5G39580 // AT1G51800 // AT5G51070 // AT5G16910 // AT1G76040 // AT4G22710 // AT1G30040 // AT5G43450 // AT1G14540 // AT2G01290 // AT1G68050 // AT4G25820 // AT4G34220 // AT1G08050 // AT4G11890 
GO:0046527	F	glucosyltransferase activity	8	393	158	28362	0.0021	0.051	// AT5G02410 // AT2G15480 // AT2G15490 // AT4G26850 // AT2G36790 // AT4G10120 // AT5G16910 // AT2G30140 
GO:0043565	F	sequence-specific DNA binding	22	393	825	28362	0.0033	0.07	// AT5G49520 // AT5G56860 // AT1G80840 // AT2G38470 // AT1G68840 // AT5G46350 // AT1G27730 // AT3G23250 // AT4G36990 // AT4G31550 // AT5G47230 // AT2G46400 // AT1G62300 // AT2G30250 // AT5G06310 // AT4G01250 // AT3G56400 // AT1G42990 // AT4G31800 // AT4G18880 // AT5G05410 // AT1G18570 
GO:0001071	F	nucleic acid binding transcription factor activity	38	393	1730	28362	0.004	0.07	// AT5G49520 // AT5G56860 // AT1G80840 // AT2G38470 // AT1G25560 // AT2G30250 // AT4G00050 // AT1G68840 // AT4G29190 // AT1G28370 // AT5G46350 // AT1G27730 // AT2G24500 // AT2G40140 // AT3G48360 // AT3G23250 // AT4G36990 // AT4G31550 // AT4G18880 // AT2G46400 // AT1G62300 // AT5G23280 // AT5G47230 // AT4G01540 // AT4G01250 // AT3G56400 // AT3G55980 // AT3G58070 // AT1G42990 // AT4G31800 // AT4G17490 // AT2G41940 // AT2G17040 // AT3G15500 // AT3G50260 // AT5G05410 // AT1G68520 // AT1G18570 
GO:0005488	F	binding	195	393	12081	28362	0.0031	0.07	// AT5G49520 // AT5G49730 // AT4G11890 // AT1G80840 // AT3G47480 // AT5G40000 // AT3G46230 // AT1G70740 // AT4G26200 // AT2G30770 // AT5G13490 // AT5G46350 // AT3G59350 // AT5G01550 // AT5G44550 // AT3G19010 // AT3G48090 // AT4G17660 // AT3G18930 // AT2G18193 // AT3G01840 // AT3G58070 // AT3G05500 // AT2G41100 // AT5G23280 // AT5G06310 // AT1G72200 // AT3G28580 // AT1G60840 // AT5G25440 // AT4G03510 // AT1G20450 // AT5G01540 // AT1G09750 // AT5G27420 // AT5G67400 // AT4G33920 // AT3G52400 // AT4G26850 // AT3G50260 // AT5G52760 // AT1G66880 // AT1G18570 // AT5G39670 // AT3G26210 // AT4G11280 // AT2G17040 // AT1G01560 // AT2G24850 // AT1G07160 // AT3G01190 // AT2G01280 // AT5G35735 // AT1G61360 // AT2G20960 // AT3G28210 // AT5G13190 // AT5G26690 // AT3G22910 // AT3G05950 // AT4G20450 // AT2G24500 // AT5G52750 // AT3G13080 // AT4G11170 // AT3G57550 // AT1G15520 // AT1G67980 // AT4G37370 // AT4G36990 // AT2G30210 // AT1G07400 // AT4G39830 // AT4G20830 // AT4G23210 // AT5G57220 // AT5G45110 // AT3G23670 // AT1G79680 // AT1G26270 // AT2G01530 // AT3G47570 // AT5G42380 // AT4G22200 // AT2G13790 // AT2G31880 // AT1G14540 // AT3G60966 // AT1G70520 // AT1G76040 // AT5G59720 // AT3G61190 // AT1G71080 // AT5G56860 // AT1G25560 // AT4G12720 // AT5G02120 // AT4G15530 // AT3G63170 // AT5G43420 // AT3G26060 // AT2G40140 // AT1G16030 // AT4G28350 // AT4G29190 // AT1G43910 // AT3G06430 // AT2G38470 // AT4G21390 // AT3G12920 // AT5G12030 // AT3G11520 // AT1G08560 // AT1G56240 // AT4G31550 // AT4G00050 // AT1G02930 // AT5G13630 // AT2G30250 // AT5G47230 // AT3G55630 // AT1G14740 // AT4G04540 // AT1G22280 // AT4G25240 // AT4G21380 // AT4G33050 // AT1G09970 // AT5G57710 // AT1G64210 // AT1G42990 // AT3G29000 // AT2G26190 // AT3G06620 // AT1G24140 // AT1G80820 // AT2G46400 // AT4G22470 // AT3G15500 // AT3G11820 // AT3G13100 // AT3G23250 // AT2G39660 // AT5G03140 // AT3G25600 // AT1G56250 // AT1G17140 // AT2G47000 // AT1G02610 // AT4G20860 // AT2G17290 // AT5G57480 // AT2G39200 // AT2G37710 // AT1G66090 // AT5G20910 // AT2G33110 // AT3G50930 // AT2G42360 // AT1G28370 // AT3G57760 // AT2G41940 // AT1G27730 // AT1G24150 // AT3G48360 // AT2G29090 // AT3G25610 // AT4G18880 // AT1G62300 // AT2G16900 // AT5G25930 // AT1G68840 // AT5G39580 // AT4G01540 // AT1G51800 // AT4G01250 // AT5G51070 // AT1G78410 // AT3G56400 // AT5G40010 // AT3G55980 // AT5G41750 // AT4G22710 // AT1G30040 // AT5G43450 // AT4G31800 // AT4G17490 // AT1G68050 // AT3G01830 // AT5G60800 // AT4G34220 // AT5G05410 // AT1G68520 // AT1G08050 // AT3G10300 
GO:0046872	F	metal ion binding	70	393	3673	28362	0.0038	0.07	// AT1G72200 // AT5G49730 // AT1G02610 // AT2G17290 // AT3G47480 // AT1G07160 // AT3G01190 // AT4G12720 // AT5G13490 // AT5G20910 // AT2G01280 // AT5G43420 // AT2G40140 // AT2G42360 // AT4G29190 // AT3G05950 // AT2G24500 // AT3G28210 // AT5G26690 // AT1G17140 // AT1G27730 // AT3G48360 // AT5G52750 // AT5G56860 // AT3G19010 // AT3G18930 // AT2G29090 // AT1G67980 // AT4G37370 // AT3G58070 // AT2G30210 // AT1G02930 // AT1G68520 // AT3G22910 // AT3G55630 // AT4G39830 // AT5G39580 // AT1G14740 // AT1G22280 // AT5G57220 // AT1G79680 // AT3G25610 // AT4G25240 // AT5G39670 // AT4G15530 // AT3G55980 // AT4G03510 // AT2G01530 // AT4G22710 // AT1G30040 // AT2G41100 // AT5G42380 // AT5G43450 // AT3G29000 // AT5G27420 // AT5G67400 // AT4G33920 // AT2G41940 // AT1G24140 // AT3G01830 // AT5G60800 // AT5G35735 // AT1G14540 // AT3G60966 // AT5G52760 // AT3G25600 // AT1G08050 // AT3G10300 // AT3G12920 // AT3G26210 
GO:0016758	F	transferase activity, transferring hexosyl groups	13	393	382	28362	0.0033	0.07	// AT5G02410 // AT4G03210 // AT2G15490 // AT4G25820 // AT4G26850 // AT2G36790 // AT3G28340 // AT4G10120 // AT5G03760 // AT5G16910 // AT2G30140 // AT3G50760 // AT2G15480 
GO:0035251	F	UDP-glucosyltransferase activity	7	393	137	28362	0.0037	0.07	// AT2G15480 // AT2G15490 // AT4G26850 // AT2G36790 // AT4G10120 // AT5G16910 // AT2G30140 
GO:0043169	F	cation binding	70	393	3678	28362	0.004	0.07	// AT1G72200 // AT5G49730 // AT1G02610 // AT2G17290 // AT3G47480 // AT1G07160 // AT3G01190 // AT4G12720 // AT5G13490 // AT5G20910 // AT2G01280 // AT5G43420 // AT2G40140 // AT2G42360 // AT4G29190 // AT3G05950 // AT2G24500 // AT3G28210 // AT5G26690 // AT1G17140 // AT1G27730 // AT3G48360 // AT5G52750 // AT5G56860 // AT3G19010 // AT3G18930 // AT2G29090 // AT1G67980 // AT4G37370 // AT3G58070 // AT2G30210 // AT1G02930 // AT1G68520 // AT3G22910 // AT3G55630 // AT4G39830 // AT5G39580 // AT1G14740 // AT1G22280 // AT5G57220 // AT1G79680 // AT3G25610 // AT4G25240 // AT5G39670 // AT4G15530 // AT3G55980 // AT4G03510 // AT2G01530 // AT4G22710 // AT1G30040 // AT2G41100 // AT5G42380 // AT5G43450 // AT3G29000 // AT5G27420 // AT5G67400 // AT4G33920 // AT2G41940 // AT1G24140 // AT3G01830 // AT5G60800 // AT5G35735 // AT1G14540 // AT3G60966 // AT5G52760 // AT3G25600 // AT1G08050 // AT3G10300 // AT3G12920 // AT3G26210 
GO:0003700	F	transcription factor activity, sequence-specific DNA binding	38	393	1729	28362	0.004	0.07	// AT5G49520 // AT5G56860 // AT1G80840 // AT2G38470 // AT1G25560 // AT2G30250 // AT4G00050 // AT1G68840 // AT4G29190 // AT1G28370 // AT5G46350 // AT1G27730 // AT2G24500 // AT2G40140 // AT3G48360 // AT3G23250 // AT4G36990 // AT4G31550 // AT4G18880 // AT2G46400 // AT1G62300 // AT5G23280 // AT5G47230 // AT4G01540 // AT4G01250 // AT3G56400 // AT3G55980 // AT3G58070 // AT1G42990 // AT4G31800 // AT4G17490 // AT2G41940 // AT2G17040 // AT3G15500 // AT3G50260 // AT5G05410 // AT1G68520 // AT1G18570 
GO:0030246	F	carbohydrate binding	11	393	303	28362	0.0042	0.071	// AT5G01550 // AT5G01540 // AT4G21380 // AT4G21390 // AT2G37710 // AT1G79680 // AT5G03140 // AT4G28350 // AT1G61360 // AT1G56240 // AT1G56250 
GO:0005509	F	calcium ion binding	10	393	266	28362	0.0049	0.081	// AT5G42380 // AT3G29000 // AT2G17290 // AT3G47480 // AT3G01830 // AT2G41100 // AT1G79680 // AT3G25600 // AT3G10300 // AT5G39670 
GO:1901265	F	nucleoside phosphate binding	63	393	3370	28362	0.0092	0.13	// AT2G47000 // AT5G41750 // AT1G01560 // AT4G20860 // AT2G17290 // AT4G12720 // AT5G40000 // AT3G55630 // AT1G70740 // AT2G37710 // AT1G66090 // AT1G16030 // AT3G50930 // AT1G61360 // AT1G43910 // AT3G59350 // AT4G15530 // AT3G57760 // AT3G22910 // AT5G01550 // AT4G21390 // AT4G20450 // AT3G13100 // AT5G57480 // AT3G13080 // AT4G11170 // AT3G57550 // AT5G40010 // AT3G01840 // AT3G25610 // AT1G64210 // AT3G06620 // AT1G15520 // AT2G31880 // AT5G13630 // AT5G25930 // AT4G21380 // AT4G04540 // AT3G28580 // AT4G20830 // AT4G23210 // AT1G79680 // AT1G66880 // AT3G23670 // AT1G09750 // AT1G51800 // AT1G26270 // AT2G18193 // AT1G09970 // AT5G57710 // AT3G47570 // AT5G01540 // AT4G22200 // AT5G25440 // AT4G26850 // AT2G13790 // AT4G34220 // AT5G51070 // AT2G39660 // AT1G70520 // AT5G03140 // AT4G11890 // AT4G17660 
GO:0000166	F	nucleotide binding	63	393	3370	28362	0.0092	0.13	// AT2G47000 // AT5G41750 // AT1G01560 // AT4G20860 // AT2G17290 // AT4G12720 // AT5G40000 // AT3G55630 // AT1G70740 // AT2G37710 // AT1G66090 // AT1G16030 // AT3G50930 // AT1G61360 // AT1G43910 // AT3G59350 // AT4G15530 // AT3G57760 // AT3G22910 // AT5G01550 // AT4G21390 // AT4G20450 // AT3G13100 // AT5G57480 // AT3G13080 // AT4G11170 // AT3G57550 // AT5G40010 // AT3G01840 // AT3G25610 // AT1G64210 // AT3G06620 // AT1G15520 // AT2G31880 // AT5G13630 // AT5G25930 // AT4G21380 // AT4G04540 // AT3G28580 // AT4G20830 // AT4G23210 // AT1G79680 // AT1G66880 // AT3G23670 // AT1G09750 // AT1G51800 // AT1G26270 // AT2G18193 // AT1G09970 // AT5G57710 // AT3G47570 // AT5G01540 // AT4G22200 // AT5G25440 // AT4G26850 // AT2G13790 // AT4G34220 // AT5G51070 // AT2G39660 // AT1G70520 // AT5G03140 // AT4G11890 // AT4G17660 
GO:0036094	F	small molecule binding	64	393	3434	28362	0.0092	0.13	// AT2G47000 // AT5G41750 // AT1G01560 // AT4G20860 // AT2G17290 // AT4G12720 // AT5G40000 // AT3G55630 // AT1G70740 // AT2G37710 // AT1G66090 // AT1G16030 // AT3G50930 // AT1G61360 // AT1G43910 // AT3G59350 // AT4G15530 // AT3G57760 // AT3G22910 // AT5G01550 // AT4G21390 // AT3G01840 // AT4G20450 // AT3G13100 // AT5G57480 // AT3G13080 // AT4G11170 // AT3G57550 // AT5G40010 // AT1G66880 // AT3G25610 // AT1G64210 // AT3G06620 // AT1G15520 // AT2G31880 // AT5G13630 // AT5G25930 // AT4G21380 // AT4G04540 // AT3G28580 // AT4G20830 // AT4G23210 // AT1G79680 // AT5G45110 // AT3G23670 // AT1G09750 // AT1G51800 // AT1G26270 // AT2G18193 // AT1G09970 // AT5G57710 // AT3G47570 // AT5G01540 // AT4G22200 // AT5G25440 // AT4G26850 // AT2G13790 // AT4G34220 // AT5G51070 // AT2G39660 // AT1G70520 // AT5G03140 // AT4G11890 // AT4G17660 
GO:0016887	F	ATPase activity	15	393	530	28362	0.0086	0.13	// AT3G22910 // AT2G47000 // AT2G18193 // AT5G40000 // AT3G28580 // AT5G40010 // AT3G13080 // AT5G57480 // AT3G23670 // AT5G51070 // AT3G50930 // AT3G25610 // AT1G43910 // AT1G15520 // AT3G13100 
GO:0038023	F	signaling receptor activity	7	393	165	28362	0.0097	0.14	// AT4G21380 // AT2G47590 // AT1G68050 // AT2G13790 // AT2G31880 // AT2G39660 // AT3G01840 
GO:0060089	F	molecular transducer activity	8	393	209	28362	0.01	0.14	// AT4G21380 // AT2G47590 // AT1G68050 // AT2G13790 // AT4G22200 // AT2G39660 // AT3G01840 // AT2G31880 
GO:0004872	F	receptor activity	8	393	209	28362	0.01	0.14	// AT4G21380 // AT2G47590 // AT1G68050 // AT2G13790 // AT4G22200 // AT2G39660 // AT3G01840 // AT2G31880 
GO:0008194	F	UDP-glycosyltransferase activity	9	393	273	28362	0.016	0.21	// AT2G15480 // AT2G15490 // AT4G26850 // AT2G36790 // AT3G28340 // AT4G10120 // AT5G16910 // AT2G30140 // AT3G50760 
GO:0005515	F	protein binding	66	393	3669	28362	0.017	0.21	// AT4G11280 // AT1G80840 // AT2G38470 // AT2G17290 // AT5G56860 // AT2G39200 // AT4G00050 // AT3G46230 // AT5G13490 // AT5G20910 // AT2G01280 // AT2G33110 // AT3G26060 // AT3G50930 // AT1G01560 // AT5G46350 // AT3G59350 // AT5G13190 // AT3G22910 // AT5G44550 // AT2G24500 // AT4G12720 // AT1G24150 // AT3G11820 // AT5G12030 // AT3G48090 // AT3G48360 // AT1G08560 // AT4G31550 // AT4G18880 // AT2G41100 // AT1G62300 // AT1G07400 // AT5G06310 // AT1G14740 // AT3G11520 // AT5G45110 // AT3G23670 // AT4G21380 // AT1G78410 // AT3G56400 // AT1G26270 // AT4G33050 // AT4G03510 // AT2G30250 // AT2G26190 // AT1G20450 // AT5G01540 // AT4G22200 // AT4G31800 // AT4G17490 // AT1G68050 // AT2G13790 // AT2G30770 // AT1G15520 // AT3G15500 // AT4G34220 // AT5G51070 // AT5G05410 // AT3G52400 // AT1G76040 // AT1G56250 // AT5G59720 // AT4G11890 // AT4G26200 // AT3G61190 
GO:0019199	F	transmembrane receptor protein kinase activity	5	393	106	28362	0.018	0.23	// AT4G21380 // AT2G13790 // AT3G01840 // AT2G31880 // AT2G39660 
GO:0042802	F	identical protein binding	8	393	236	28362	0.02	0.24	// AT4G11280 // AT4G22200 // AT4G31800 // AT3G48090 // AT5G51070 // AT3G50930 // AT4G18880 // AT4G26200 
GO:0004842	F	ubiquitin-protein transferase activity	11	393	387	28362	0.022	0.26	// AT1G66160 // AT5G27420 // AT5G43190 // AT1G68050 // AT3G12920 // AT2G35930 // AT5G20910 // AT3G61390 // AT2G42360 // AT4G03510 // AT1G08050 
GO:0099600	F	transmembrane receptor activity	6	393	156	28362	0.024	0.27	// AT4G21380 // AT2G13790 // AT2G31880 // AT4G22200 // AT2G39660 // AT3G01840 
GO:0019787	F	ubiquitin-like protein transferase activity	11	393	393	28362	0.024	0.27	// AT1G66160 // AT5G27420 // AT5G43190 // AT1G68050 // AT3G12920 // AT2G35930 // AT5G20910 // AT3G61390 // AT2G42360 // AT4G03510 // AT1G08050 
GO:0005516	F	calmodulin binding	8	393	252	28362	0.027	0.3	// AT3G22910 // AT2G26190 // AT2G17290 // AT2G39200 // AT3G48360 // AT4G33050 // AT1G76040 // AT4G31550 
GO:0004871	F	signal transducer activity	11	393	406	28362	0.029	0.32	// AT4G21380 // AT1G01560 // AT5G06320 // AT2G47590 // AT1G68050 // AT2G13790 // AT3G48090 // AT2G31880 // AT2G39660 // AT3G01840 // AT2G35980 
GO:0004601	F	peroxidase activity	5	393	133	28362	0.041	0.43	// AT3G26060 // AT3G01190 // AT1G14540 // AT5G39580 // AT5G67400 
GO:0022804	F	active transmembrane transporter activity	14	393	595	28362	0.042	0.43	// AT3G22910 // AT5G18840 // AT3G18830 // AT5G26340 // AT3G13080 // AT5G13490 // AT1G12950 // AT2G01280 // AT3G13100 // AT1G15520 // AT4G24570 // AT3G25610 // AT2G38290 // AT2G47000 
GO:0016684	F	oxidoreductase activity, acting on peroxide as acceptor	5	393	139	28362	0.048	0.49	// AT3G26060 // AT3G01190 // AT1G14540 // AT5G39580 // AT5G67400 
GO:0004888	F	transmembrane signaling receptor activity	5	393	140	28362	0.049	0.49	// AT4G21380 // AT2G13790 // AT3G01840 // AT2G31880 // AT2G39660 
GO:0046906	F	tetrapyrrole binding	10	393	402	28362	0.058	0.57	// AT5G39580 // AT5G67400 // AT5G02120 // AT3G01190 // AT5G57220 // AT1G14540 // AT2G29090 // AT4G37370 // AT4G22710 // AT3G26210 
GO:0046914	F	transition metal ion binding	35	393	1912	28362	0.06	0.57	// AT5G56860 // AT1G02610 // AT1G17140 // AT1G72200 // AT5G13490 // AT5G20910 // AT2G01280 // AT5G43420 // AT2G42360 // AT3G05950 // AT2G24500 // AT3G28210 // AT1G27730 // AT3G12920 // AT3G48360 // AT2G29090 // AT4G37370 // AT3G58070 // AT2G30210 // AT1G02930 // AT3G60966 // AT3G18930 // AT4G39830 // AT5G57220 // AT4G25240 // AT4G03510 // AT2G01530 // AT4G22710 // AT5G27420 // AT2G41940 // AT1G24140 // AT5G60800 // AT1G68520 // AT1G08050 // AT3G26210 
GO:0016709	F	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	6	393	198	28362	0.062	0.58	// AT5G57220 // AT2G30770 // AT2G29090 // AT4G37370 // AT4G22710 // AT3G26210 
GO:0020037	F	heme binding	9	393	360	28362	0.068	0.61	// AT5G39580 // AT5G67400 // AT3G01190 // AT5G57220 // AT1G14540 // AT2G29090 // AT4G37370 // AT4G22710 // AT3G26210 
GO:0042626	F	ATPase activity, coupled to transmembrane movement of substances	6	393	202	28362	0.067	0.61	// AT3G22910 // AT2G47000 // AT3G13080 // AT3G13100 // AT3G25610 // AT1G15520 
GO:0043492	F	ATPase activity, coupled to movement of substances	6	393	203	28362	0.068	0.61	// AT3G22910 // AT2G47000 // AT3G13080 // AT3G13100 // AT3G25610 // AT1G15520 
GO:0016820	F	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	6	393	205	28362	0.071	0.62	// AT3G22910 // AT2G47000 // AT3G13080 // AT3G13100 // AT3G25610 // AT1G15520 
